location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,best_action,random_action,reward_random,best_action_reward_based,best_gain_reward_based,reward_best
24,10.001074,45088633.62540047,2144,6350928,10676736,373344,3926,3,1.0,11,3,0.07217823580885918,11,1.0,0.0785049127551341
24,11.000464,100724737.47892947,0,6207576,11812864,369275,2744,3,1.0,11,7,0.9464012955827418,11,1.0,0.9464012955827418
24,12.00104,138332349.89842734,35,10610944,11859456,385678,1829,3,1.0,11,3,0.9779293357559911,11,1.0,0.9929293357559911
24,13.00007,121752917.05873428,148,8854520,11790848,377374,1860,3,1.0,11,11,0.9180314798237084,11,1.0,0.9180314798237084
24,14.001076,104752218.51453255,2,8853072,6526464,379171,6916,3,1.0,11,11,0.8208107468759778,11,1.0,0.8208107468759778
24,15.001066,50332152.0050469,120,6310384,9107456,379719,2404,3,1.0,11,6,0.37182141043872285,11,1.0,0.37182141043872285
24,16.001107,74445843.12519227,64,6310384,11858944,379515,2880,3,1.0,11,11,0.5775789991399803,11,1.0,0.5775789991399803
24,17.000902,92293606.37789616,66,6308936,11060736,495447,2729,3,1.0,11,5,0.6985462273871562,11,1.0,0.7235462273871562
24,18.00046,88119335.21753056,160,7409416,11847168,373347,2620,3,1.0,11,2,0.6667572183904716,11,1.0,0.6738498982347578
24,19.001073,92218160.6498054,286,6310384,8251392,381331,4037,3,1.0,11,11,0.6831361412950898,11,1.0,0.6831361412950898
24,20.000616,110150817.69126171,0,6310384,11853824,368035,938,1,1.2,4,4,0.8806178668121905,1,1.05,0.894096711712377
24,21.000825,95400479.791147,15,6310384,11853824,391496,2535,3,1.0,11,11,0.7748214659783884,11,1.0,0.7748214659783884
24,22.001085,0.0,409,6051192,11622400,381014,10057,2,0.9,6,6,-0.09265345947479184,6,0.9,-0.09265345947479184
24,23.000108,132249781.35601416,0,5889016,11855360,386140,1838,3,1.0,11,11,0.9977056246200642,11,1.0,0.9977056246200642
24,24.001073,46092864.4227564,97,7409416,10432000,369829,1297,3,1.0,11,3,0.3202970148213035,11,1.0,0.32551295275532977
24,25.000359,143757555.47535607,0,7409416,11816960,377772,2940,3,1.0,11,11,1.0,11,1.0,1.0
24,26.000652,134178411.52037464,0,7415208,11857920,378530,2490,3,1.0,11,11,0.9680729913799553,11,1.0,0.9680729913799553
24,27.001081,127871410.7873383,3,7432584,11838976,387530,2393,3,1.0,11,11,0.919549529977491,11,1.0,0.919549529977491
24,28.00078,139502598.7643652,0,7581728,11855360,378927,1037,3,1.0,11,11,0.9984772765431507,11,1.0,0.9984772765431507
24,29.000172,114364320.5926245,5,6460976,11826688,369788,3089,3,1.0,11,2,0.805334250532542,11,1.0,0.8135197736963012
24,30.000548,120540918.29033282,3,6456632,11817984,370674,1373,3,1.0,11,10,0.8576441019002207,11,1.0,0.8576441019002207
24,31.000296,89151426.91185136,0,6498624,11822592,370581,1341,3,1.0,11,11,0.6380933024282801,11,1.0,0.6380933024282801
24,32.000387,136302482.37764665,0,7590416,11856896,371605,1605,3,1.0,11,8,0.9755727319487596,11,1.0,0.9755727319487596
24,33.000141,122713578.11293268,1,7604896,11830784,394086,2167,3,1.0,11,11,0.876605769668451,11,1.0,0.876605769668451
24,34.00036,177170545.87130386,2,7725080,9573888,376403,3865,1,1.05,1,3,0.9815888300015927,1,1.05,0.9915888300015927
24,35.001109,45055022.15037027,2,8032056,11856896,383178,3094,2,0.9,6,6,0.3063982108701235,6,0.9,0.3063982108701235
24,36.000088,122808783.15282343,2,6998184,11860480,385127,4792,3,1.0,11,8,0.8410521385937336,11,1.0,0.8410521385937336
24,37.000067,99616810.04385087,4,6889584,8351744,380591,4678,3,1.0,11,11,0.6781675918012685,11,1.0,0.6781675918012685
24,38.000549,91182165.55556713,1,5256240,11856896,380152,1175,3,1.0,11,11,0.6252853255488795,11,1.0,0.6252853255488795
24,39.001078,45064926.36343754,0,6646320,11830784,373888,1524,3,1.0,11,11,0.3098774846663298,11,1.0,0.3098774846663298
24,40.000623,0.0,2493,6998184,11862016,373784,9870,3,1.0,11,11,-0.49993851255756294,11,1.0,-0.49993851255756294
24,41.000511,90187636.7562557,1796,4920304,11856896,367597,1682,3,1.0,11,6,0.24352639458849695,11,1.0,0.24352639458849695
24,42.001077,89078541.03742056,1,4918856,11837440,369656,2763,3,1.0,11,11,0.612252944263899,11,1.0,0.612252944263899
24,43.001075,70254734.37528853,2,8217400,8941056,375771,8685,3,1.0,11,11,0.48254288568738984,11,1.0,0.48254288568738984
24,44.000326,133268969.38742127,2,8217400,8781312,372606,2393,1,1.15,3,3,0.9020983665059477,1,1.05,0.9112622676482235
24,45.000707,95384075.34553094,1,8217400,11853824,430683,1384,3,1.0,11,11,0.6743629986370863,11,1.0,0.6743629986370863
24,46.001099,82805047.72156757,4,8217400,9710592,378136,5742,3,1.0,11,11,0.5845747533142491,11,1.0,0.5845747533142491
24,47.000524,103868749.15482286,38,4737856,11841536,366515,2044,3,1.0,11,8,0.724276114510505,11,1.0,0.724276114510505
24,48.000898,102722034.11523873,2,4734960,11837440,381026,2996,3,1.0,11,2,0.7345306360337808,11,1.0,0.7419556515089525
24,49.001072,0.0,4,4734960,11859456,367331,1794,2,0.9,6,9,-0.001091790715020726,6,0.9,-0.001091790715020726
24,50.001076,106954318.50175703,2,5563216,11852800,397597,1605,3,1.0,11,2,0.7629768079064793,11,1.0,0.7725477025093953
24,51.001082,121634091.0043213,2,5563216,11819520,383178,3024,3,1.0,11,11,0.8786569116409646,11,1.0,0.8786569116409646
24,52.000551,111208109.4834497,2,5574800,11826688,373908,2917,3,1.0,11,11,0.8203959771426941,11,1.0,0.8203959771426941
24,53.000967,106910273.00505976,304,4763920,11799040,364047,1709,3,1.0,11,11,0.7069923075660633,11,1.0,0.7069923075660633
24,54.000882,0.0,710,2730928,11860480,370551,1180,3,1.0,11,6,-0.18463877589001457,11,1.0,-0.18463877589001457
24,55.000176,82896030.0078575,2581,3349224,11826688,379179,3052,3,1.0,11,11,0.28457178999329663,11,1.0,0.28457178999329663
24,56.000673,46114425.8899232,0,3349224,11833344,364862,2852,3,1.0,11,11,0.37731956680406503,11,1.0,0.37731956680406503
24,57.000314,90209921.25126554,0,3349224,11841536,363200,1504,3,1.0,11,11,0.7381197478031319,11,1.0,0.7381197478031319
24,58.000902,89076577.67891763,0,5593624,11807232,367643,4871,3,1.0,11,1,0.7252022198761575,11,1.0,0.7288464521368417
24,59.000617,95447621.37933326,2,5597968,11859456,365769,3831,3,1.0,11,6,0.7805756415136805,11,1.0,0.7805756415136805
24,60.001063,45068669.08834988,1,5622584,11860480,369283,2663,3,1.0,11,11,0.3684906335729651,11,1.0,0.3684906335729651
24,61.000917,125847490.181528,1,5718152,11853824,401171,3792,1,1.15,3,3,0.9814827021609939,1,1.05,0.9914533028438001
24,62.00094,123729121.31549479,4,2881520,11135488,368149,2759,3,1.0,11,9,0.977790888766419,11,1.0,0.977790888766419
24,63.000522,110146522.05841993,1,5241760,11849728,363976,1626,3,1.0,11,11,0.872043525251453,11,1.0,0.872043525251453
24,64.000058,89170337.01235063,0,5241760,11848704,364898,888,3,1.0,11,11,0.7200735525747392,11,1.0,0.7200735525747392
24,65.000524,135203300.7338361,0,6155448,11849728,375400,2104,3,1.0,11,11,1.0,11,1.0,1.0
24,66.001102,95365290.49007197,3,6174272,9240064,386247,8518,3,1.0,11,11,0.7531138696146119,11,1.0,0.7531138696146119
24,67.001074,66062138.6768452,3,6252464,11847168,365946,1480,2,0.9,6,6,0.5211296500592526,6,0.9,0.5211296500592526
24,68.001109,109048082.13394697,0,3035008,11862016,377869,2729,3,1.0,11,11,0.8633007940270006,11,1.0,0.8633007940270006
24,69.001102,45089082.439692825,64,5286648,11572224,374933,4933,3,1.0,11,4,0.30958843156730936,11,1.0,0.31726656904987927
24,70.000632,124839216.26244386,3,5286648,11859456,374005,3116,3,1.0,11,1,0.9815084829115553,11,1.0,0.9864500551252094
24,71.000907,98539044.20287323,3,6330656,11829248,368749,2434,3,1.0,11,4,0.7626374428671133,11,1.0,0.778239521040026
24,72.000657,135300126.58003214,2,6335000,11859456,369055,2921,3,1.0,11,9,0.9987570717293281,11,1.0,0.9987570717293281
24,73.00083,91210335.10397197,8,6362512,8764928,385353,3515,3,1.0,11,3,0.6555561529126791,11,1.0,0.6696204712794672
24,74.0011,46124889.86272966,2,3100168,9939456,405659,4031,3,1.0,11,11,0.3359003585653688,11,1.0,0.3359003585653688
24,75.000607,129038462.67389916,3,3870504,10663424,379963,4204,1,1.15,3,3,0.8156046780848676,1,1.05,0.8251483683345973
24,76.000856,95396659.54102835,0,5503848,11853824,375082,2179,3,1.0,11,7,0.7055541042978092,11,1.0,0.7055541042978092
24,77.000212,107023678.26545776,5,6463872,11382784,373653,3519,3,1.0,11,5,0.5717253452339348,11,1.0,0.5915140348538177
24,78.000947,55533708.2543287,3,6469664,11823616,392330,7250,3,1.0,11,11,0.2862787336042293,11,1.0,0.2862787336042293
24,79.001079,45082818.660102755,4,6489936,10991616,383463,4415,2,0.9,6,6,0.17014811942030722,6,0.9,0.17014811942030722
24,80.000722,101748193.27818722,59,4516312,11629568,431888,8350,3,1.0,11,11,0.3761588744681033,11,1.0,0.3761588744681033
24,81.000871,105890397.10123914,7,4740752,10374144,418821,4426,3,1.0,11,11,0.7253345221264423,11,1.0,0.7253345221264423
24,82.000376,0.0,1152,3486784,9259520,381925,1136,3,1.0,11,11,-0.4999999958347203,11,1.0,-0.4999999958347203
24,83.000127,99639533.05415036,269,4196304,9730048,631947,5213,3,1.0,11,11,0.3897666801929257,11,1.0,0.3897666801929257
24,84.000453,48218774.8756746,1387,3643168,11847168,364110,1850,3,1.0,11,11,-0.05878922840417433,11,1.0,-0.05878922840417433
24,85.000688,45078176.363626875,0,3643168,11835904,372155,1335,3,1.0,11,2,0.3450085911235705,11,1.0,0.34849352638744496
24,86.000826,88068226.67824967,1,4927544,11856896,367034,2816,3,1.0,11,11,0.6804147449476236,11,1.0,0.6804147449476236
24,87.001071,109025195.54290669,0,4927544,11851264,364577,1339,1,1.2,4,4,0.8260024332456364,1,1.05,0.8386453276320492
24,88.001078,89128333.129409,0,4946368,11860480,378381,5717,3,1.0,11,5,0.6718135776208124,11,1.0,0.6890395667905768
24,89.000795,129011358.58259906,2,5033248,11844608,374688,1362,3,1.0,11,11,0.9965115037794047,11,1.0,0.9965115037794047
24,90.001064,119505510.40109834,1,2584680,11847168,365109,2791,3,1.0,11,5,0.9003552626403007,11,1.0,0.9234523021070608
24,91.000371,44070734.041343376,0,4538032,11849728,371217,2804,2,0.9,6,5,0.33218749263157615,6,0.9,0.3407051206477704
24,92.000118,91249200.0292728,0,4538032,11856896,368090,2616,3,1.0,11,11,0.7072884318967911,11,1.0,0.7072884318967911
24,93.000563,117388273.24667765,1,5328640,11857920,368181,1928,3,1.0,11,11,0.9094676615038392,11,1.0,0.9094676615038392
24,94.00059,94369297.5684964,1,5343120,11840512,367216,1005,3,1.0,11,11,0.7310435744316434,11,1.0,0.7310435744316434
24,95.00108,101662062.654098,1,5409728,11849728,375335,5270,3,1.0,11,11,0.8468901301499328,11,1.0,0.8468901301499328
24,96.000811,89152941.76349275,1,5903496,11856896,368535,2141,3,1.0,11,1,0.7389154767387601,11,1.0,0.7426307770066098
24,97.000563,145788221.6551382,0,7542632,11820032,375633,2767,3,1.0,11,11,1.0,11,1.0,1.0
24,98.001058,134151328.86471483,0,3958832,11821056,366390,2604,3,1.0,11,1,0.990703096711328,11,1.0,0.9956815042324904
24,99.001059,46137300.00004196,1,7972688,11855360,376803,3538,3,1.0,11,3,0.3368688016906605,11,1.0,0.34200532064884326
24,100.000167,201506332.32540616,0,7971240,11855360,380331,1010,1,1.05,1,11,1.0,1,1.05,0.995
24,101.00029,139443453.1104629,5,7971240,6806528,377983,5841,3,1.0,11,3,0.9223201161175214,11,1.0,0.9363982859593073
24,102.000988,135171957.97573137,0,9362768,11837440,384152,1796,3,1.0,11,11,0.9097947303038646,11,1.0,0.9097947303038646
24,103.000882,124793769.27657591,3,9371456,11859456,393334,2511,3,1.0,11,11,0.8199800544057659,11,1.0,0.8199800544057659
24,104.000934,106949193.2889154,2,7981376,11833344,372148,2373,3,1.0,11,5,0.47560510491005437,11,1.0,0.4936010365222113
24,105.001109,45080878.88058988,3,7981376,11855360,377793,6227,2,0.9,6,4,-0.02292826164015607,6,0.9,-0.00863089754415447
24,106.000313,160559936.92596522,2,7940832,11830784,400282,5496,3,1.0,11,7,0.761173191445791,11,1.0,0.761173191445791
24,107.000579,134182041.4910385,1,9371456,11844608,369361,1643,3,1.0,11,11,0.7056017983521471,11,1.0,0.7056017983521471
24,108.00011,181488771.4878801,0,9378696,11851264,371005,1532,3,1.0,11,11,0.9945154256997293,11,1.0,0.9945154256997293
24,109.00014,116388439.60503429,2,9390280,11829248,377371,7930,3,1.0,11,10,0.4115448182757976,11,1.0,0.4115448182757976
24,110.001062,112094285.03225048,3,9422136,6507520,373043,5166,3,1.0,11,6,0.3021957188914826,11,1.0,0.3021957188914826
24,111.000556,123794606.06884995,167,5683400,10349568,384331,6219,3,1.0,11,11,0.17836508205949803,11,1.0,0.17836508205949803
24,112.000098,44060371.7423642,0,7832232,11838976,372463,4382,3,1.0,11,6,0.24144038774746945,11,1.0,0.24144038774746945
24,113.000139,147843153.24862128,3,7829336,6899712,377907,4941,1,1.1,2,3,0.693187008133067,1,1.05,0.7012884623048289
24,114.000509,95385121.06003256,187,6184408,11855360,384248,1527,3,1.0,11,6,0.12127540818955718,11,1.0,0.12127540818955718
24,115.000476,89131903.22218806,0,9196248,11857920,373432,906,2,0.9,6,2,0.4835374741381035,6,0.9,0.4884216910485894
24,116.001044,135189511.99533632,2,9199144,11855360,371907,2463,3,1.0,11,1,0.7311855481939458,11,1.0,0.7348895805142361
24,117.001072,120582861.96963276,1,9200592,11859456,385373,3920,3,1.0,11,11,0.6578069406917982,11,1.0,0.6578069406917982
24,118.001065,136315830.63162947,2,9210728,11859456,378122,3063,3,1.0,11,11,0.7410615395222976,11,1.0,0.7410615395222976
24,119.001085,122680935.04920575,3,9219416,11859456,386001,6773,3,1.0,11,1,0.6595519394093214,11,1.0,0.6633876214700569
24,120.000487,114363174.71106172,2,9283128,11838976,419913,1660,3,1.0,11,11,0.7017480964126178,11,1.0,0.7017480964126178
24,121.000268,153125628.59321758,230,7229864,7674880,394452,10800,3,1.0,11,11,0.5292467452956069,11,1.0,0.5292467452956069
24,122.000534,92250153.52508897,0,7229864,11848704,370398,2755,3,1.0,11,11,0.5708323786065533,11,1.0,0.5708323786065533
24,123.001071,46112579.79931308,1,7229864,11851264,368773,2241,3,1.0,11,4,0.2770026036864298,11,1.0,0.282709380879677
24,124.001088,148895253.79326862,2,7180632,11856896,376951,2160,1,1.1,2,4,0.8976594385825926,1,1.05,0.9114796158893309
24,125.000844,115371513.1199642,111,8489624,11848704,376039,3983,3,1.0,11,11,0.451211738794095,11,1.0,0.451211738794095
24,126.001097,172971284.81840315,1,8489624,11855360,365487,819,3,1.0,11,11,0.9949144582947371,11,1.0,0.9949144582947371
24,127.000703,143711532.43269753,2,8504104,9137664,371010,2865,3,1.0,11,3,0.8111090000047128,11,1.0,0.8235409971437335
24,128.0011,56600635.4192836,2,8556232,11851264,372485,2597,2,0.9,6,2,0.3583240352841835,6,0.9,0.3619965892984108
24,129.000265,142725512.01214516,79,4187616,11849728,382357,6193,3,1.0,11,6,0.7295299295108681,11,1.0,0.7295299295108681
24,130.001083,148776091.053096,0,5547288,11853824,367026,1180,3,1.0,11,10,0.9653393930484727,11,1.0,0.9653393930484727
24,131.001094,92273676.01109874,0,5547288,11830784,369297,4341,3,1.0,11,11,0.5987212983241761,11,1.0,0.5987212983241761
24,132.000196,135387882.8032003,0,5590728,11857920,366635,2702,3,1.0,11,7,0.878469488519603,11,1.0,0.878469488519603
24,133.000421,104834017.804766,3,6513104,11805696,366653,1276,3,1.0,11,1,0.6689306070745356,11,1.0,0.6723317048719756
24,134.001076,85926945.1210041,1,6513104,11849216,371139,1321,3,1.0,11,6,0.5533013078709887,11,1.0,0.5533013078709887
24,135.001076,91226112.0,1,6529032,11849728,380270,3548,3,1.0,11,7,0.5876851561252544,11,1.0,0.5876851561252544
24,136.000203,132236021.91265647,163,4423640,11851264,364302,1003,1,1.15,3,3,0.46991840608727986,1,1.05,0.4784985912654716
24,137.000164,76549031.99132027,1,5293888,11848704,362925,972,2,0.9,6,6,0.4937036257114452,6,0.9,0.4937036257114452
24,138.000279,136299200.5537159,0,6217712,11825152,361909,1581,3,1.0,11,11,0.8843826088195784,11,1.0,0.8843826088195784
24,139.000271,89129671.8806858,1,6217712,11844608,367877,3707,3,1.0,11,11,0.5753335918504756,11,1.0,0.5753335918504756
24,140.000125,152065717.3026797,0,6224952,11843072,363611,804,3,1.0,11,11,0.9866842595834868,11,1.0,0.9866842595834868
24,141.000772,122604073.44004832,1,6268392,11857920,368634,4177,3,1.0,11,11,0.7963900065634733,11,1.0,0.7963900065634733
24,142.000205,138490558.776173,0,3084240,11835904,367037,3370,3,1.0,11,9,0.90451086260979,11,1.0,0.90451086260979
24,143.000249,89125039.54745376,0,5427104,11811328,363375,875,3,1.0,11,10,0.5820943110749338,11,1.0,0.5820943110749338
24,144.000942,89067239.64495943,0,5427104,11798016,376069,2593,3,1.0,11,5,0.5621872949819124,11,1.0,0.5817168077987112
24,145.000814,90189077.60199234,2,5427104,11856896,371913,3517,3,1.0,11,11,0.5771695151182127,11,1.0,0.5771695151182127
24,146.000678,135284705.12788093,1,6374096,11843072,367991,2021,1,1.1,2,2,0.8932922194467326,1,1.05,0.8978337860252411
24,147.001041,93289400.66712864,3,6394368,10626560,373631,5079,3,1.0,11,9,0.6085459845597351,11,1.0,0.6085459845597351
24,148.001104,119530140.4735496,5,6508760,7128576,378328,4339,3,1.0,11,11,0.7728794330136405,11,1.0,0.7728794330136405
24,149.000766,113284500.19344836,3,6668040,11847168,365887,2484,3,1.0,11,11,0.6543332994021833,11,1.0,0.6543332994021833
24,150.0011,49266615.74679059,3,7796032,8547840,373311,3322,2,0.9,6,6,0.24773614858870485,6,0.9,0.24773614858870485
24,151.00074,127972343.58632645,0,6639080,11796480,368013,2978,3,1.0,11,10,0.9195442401998163,11,1.0,0.9195442401998163
24,152.000898,98550577.70873164,1,6636184,11818496,387388,1326,3,1.0,11,11,0.6722250870641088,11,1.0,0.6722250870641088
24,153.000256,179421685.01403463,0,7796032,11857920,364458,1857,3,1.0,11,11,1.0,11,1.0,1.0
24,154.000916,135177094.87290567,0,7801824,11849728,369690,1301,3,1.0,11,1,0.8766090563408991,11,1.0,0.8810141269757781
24,155.000717,141585938.4205667,1,7829336,11856896,368448,2082,3,1.0,11,11,0.8868743497646204,11,1.0,0.8868743497646204
24,156.000552,74461181.0268532,4,7878568,11293184,381768,2675,3,1.0,11,2,0.1456382921266866,11,1.0,0.15550667620162806
24,157.001116,115278345.41686925,2,3761904,11856896,448199,1753,3,1.0,11,11,0.5630468060951215,11,1.0,0.5630468060951215
24,158.000425,119620321.24087629,87,6708584,11860480,382444,3645,3,1.0,11,11,0.27962318573440287,11,1.0,0.27962318573440287
24,159.000754,64990329.03537254,922,5479232,9064448,404585,845,3,1.0,11,5,-0.10024265542261741,11,1.0,-0.07642610246788006
24,160.000693,0.0,42,5479232,11857920,549564,6066,3,1.0,11,11,-0.15642405893615624,11,1.0,-0.15642405893615624
24,161.000399,125866128.3815638,224,7877120,11447808,401463,12712,1,1.15,3,3,0.5154833325661627,1,1.05,0.5242558530200112
24,162.000178,46147543.2541782,1584,4503280,9425408,435656,1591,2,0.9,6,9,-0.14325213209755883,6,0.9,-0.14325213209755883
24,163.000367,44031872.3219759,3,4498936,11174912,371495,1077,3,1.0,11,11,0.30532108327526597,11,1.0,0.30532108327526597
24,164.00016,158367759.22385457,2,5288096,11830784,370646,2734,3,1.0,11,11,0.9923508159629099,11,1.0,0.9923508159629099
24,165.000499,45073486.68084427,0,5288096,11856896,370260,2015,3,1.0,11,11,0.28273339538329156,11,1.0,0.28273339538329156
24,166.000588,131060329.1642802,3,5298232,11067392,372312,1845,3,1.0,11,11,0.8205359784481224,11,1.0,0.8205359784481224
24,167.000416,84949268.88869457,2,5343120,10256896,372409,2844,3,1.0,11,11,0.5318171278691282,11,1.0,0.5318171278691282
24,168.000655,97494265.44465154,1,4558304,11859456,387134,1721,3,1.0,11,6,0.6110313446462929,11,1.0,0.6110313446462929
24,169.000406,45099999.171878584,2,4558304,11860480,376437,5864,3,1.0,11,9,0.28185378666241845,11,1.0,0.28185378666241845
24,170.000051,47202677.19889382,5,4555408,10374656,374473,2940,3,1.0,11,5,0.286072217201465,11,1.0,0.2934744475248718
24,171.000839,108966041.65724249,83,5351808,6162432,446268,2671,1,1.2,4,4,0.6202167586351592,1,1.05,0.6352167586351593
24,172.000483,46153775.59995428,16,3719912,10163712,500485,2325,3,1.0,11,11,0.28114320151187044,11,1.0,0.28114320151187044
24,173.000296,49292288.66082913,304,3168224,10899456,482970,12541,3,1.0,11,11,0.19226302729879827,11,1.0,0.19226302729879827
24,174.001043,46102906.723454334,865,3168224,10721792,370115,1592,3,1.0,11,11,-0.03559400222073272,11,1.0,-0.03559400222073272
24,175.000703,45104102.71357097,1,3168224,11855872,379637,4411,3,1.0,11,10,0.3400763556639873,11,1.0,0.3400763556639873
24,176.000476,75514611.8903178,1,3168224,11849728,366795,2239,3,1.0,11,10,0.5697184041750853,11,1.0,0.5697184041750853
24,177.000142,78669477.52733608,1,3719912,11856896,362000,2799,3,1.0,11,3,0.5846310945679443,11,1.0,0.5935420699825663
24,178.000218,44036842.754728615,1,3725704,11859456,367670,1266,3,1.0,11,11,0.33201704426548456,11,1.0,0.33201704426548456
24,179.000081,121651478.78232585,0,1834616,11825152,360699,1650,3,1.0,11,11,0.918639494972316,11,1.0,0.918639494972316
24,180.000753,45058489.4716492,0,3198632,11855360,365138,2575,2,0.9,6,6,0.34025486929358195,6,0.9,0.34025486929358195
24,181.000745,89129671.8806858,0,3198632,11856896,366173,2102,3,1.0,11,11,0.673054183829758,11,1.0,0.673054183829758
24,182.000307,44059488.951581016,0,3754664,11852800,369612,1811,3,1.0,11,11,0.3327110125117452,11,1.0,0.3327110125117452
24,183.000425,90166894.7558498,0,3766248,11860480,364375,505,3,1.0,11,11,0.6808866730666484,11,1.0,0.6808866730666484
24,184.000447,98563970.2979382,1,3829960,11856896,377441,1353,3,1.0,11,10,0.8055935501227472,11,1.0,0.8055935501227472
24,185.000933,44018798.14776034,0,4199200,11840512,371349,2142,3,1.0,11,4,0.35324061171892374,11,1.0,0.36044960379482016
24,186.000984,134210880.34937793,0,6258256,11856896,362153,1592,3,1.0,11,1,0.995,11,1.0,1.0
24,187.000702,135304458.44665617,0,9191904,11855360,376917,1377,3,1.0,11,11,1.0,11,1.0,1.0
24,188.000635,126886196.81951769,1,20665856,11831808,380676,2167,3,1.0,11,9,0.9435377803198477,11,1.0,0.9435377803198477
24,189.001036,94334010.1705201,1203,12431080,5551104,390617,731,3,1.0,11,11,0.2641005691621146,11,1.0,0.2641005691621146
24,190.000151,153227704.01441705,0,12431080,11857920,367037,1997,1,1.1,2,2,0.99,1,1.05,0.995
24,191.000571,135209519.4730435,1,17681528,11848704,367268,3306,3,1.0,11,11,0.9921569098370715,11,1.0,0.9921569098370715
24,192.000727,163552334.4825042,1,12431080,11827200,382285,1851,3,1.0,11,11,0.9994336846911415,11,1.0,0.9994336846911415
24,193.000512,137392994.663134,0,12431080,11855360,381364,1520,3,1.0,11,4,0.8748640784801077,11,1.0,0.8936482221722168
24,194.000189,135310008.8040455,0,18476480,11851264,377080,2580,3,1.0,11,11,0.8800998122671244,11,1.0,0.8800998122671244
24,195.001099,180191090.23057887,2,20762872,11857920,377657,5184,3,1.0,11,10,0.9841448892831829,11,1.0,0.9841448892831829
24,196.001075,105908719.99860856,895,6465320,11856896,381653,12815,2,0.9,6,6,0.2673088376695683,6,0.9,0.2673088376695683
24,197.001103,120582861.96963276,2,6465320,11860480,375394,3617,3,1.0,11,11,0.7324453612446251,11,1.0,0.7324453612446251
24,198.00081,126914884.14673813,2,6463872,11847168,380148,4255,3,1.0,11,2,0.7621255864146639,11,1.0,0.7709649963025862
24,199.001075,112167907.25212508,1,7591864,11856896,390303,2124,3,1.0,11,11,0.6818032130078131,11,1.0,0.6818032130078131
24,200.001088,90176364.2652253,1,7591864,11842048,388068,2515,3,1.0,11,11,0.54802190483746,11,1.0,0.54802190483746
24,201.001104,128972787.78291,175,5031800,11856896,422074,3106,3,1.0,11,11,0.6897376530729694,11,1.0,0.6897376530729694
24,202.000448,116468340.2468522,1158,3727152,11851264,364279,1244,3,1.0,11,5,0.3105917254261603,11,1.0,0.3283045422666332
24,203.001095,90119233.46875347,0,5031800,11859456,378808,5586,3,1.0,11,10,0.5482229669805865,11,1.0,0.5482229669805865
24,204.000106,88167583.49203034,0,5031800,11855360,378056,2834,3,1.0,11,5,0.5225710815338056,11,1.0,0.5363504809466509
24,205.000572,111097285.87431493,2,5907840,11857920,380453,1998,3,1.0,11,10,0.6749777606068389,11,1.0,0.6749777606068389
24,206.000484,90185470.1980226,0,5907840,11856896,370027,1913,3,1.0,11,11,0.5486259053417478,11,1.0,0.5486259053417478
24,207.000755,136277953.75563544,2,5919424,9836032,372862,1423,1,1.1,2,2,0.8198692883355791,1,1.05,0.8240143915098013
24,208.001069,98535204.21500798,0,5944040,11859456,375783,837,3,1.0,11,3,0.5904286025150964,11,1.0,0.5994199010305548
24,209.000659,90214525.79156734,1,5063656,11857920,366145,1231,3,1.0,11,5,0.5345326289218817,11,1.0,0.548252695407841
24,210.000753,91217532.43196096,0,3989240,11855360,372082,2161,3,1.0,11,7,0.5549042567903814,11,1.0,0.5549042567903814
24,211.000094,79744326.6302848,2,3989240,11859456,365389,1058,2,0.9,6,8,0.48400929648872576,6,0.9,0.48400929648872576
24,212.000316,89109180.6403789,0,5945488,11849728,380625,1275,3,1.0,11,11,0.6386248762624935,11,1.0,0.6386248762624935
24,213.001074,93252573.71190524,1,5955624,11857920,374125,3626,3,1.0,11,11,0.6728821312382354,11,1.0,0.6728821312382354
24,214.000188,152178353.5281131,0,6020784,11851264,369684,1762,3,1.0,11,11,0.9908800231606512,11,1.0,0.9908800231606512
24,215.0011,136190680.7636259,0,3011840,11855360,365036,3396,3,1.0,11,11,0.9935633337737346,11,1.0,0.9935633337737346
24,216.000838,92298872.33682875,0,5374976,11856896,364321,2419,3,1.0,11,11,0.6733557302771676,11,1.0,0.6733557302771676
24,217.000723,90187905.56726547,0,5374976,11840512,372932,4262,3,1.0,11,11,0.6579554167660463,11,1.0,0.6579554167660463
24,218.001103,91191455.67076416,0,6310384,11856896,373480,8492,3,1.0,11,11,0.6652767002844957,11,1.0,0.6652767002844957
24,219.0004,120671069.00785677,2,6316176,11833344,369885,2763,3,1.0,11,11,0.8759004375242578,11,1.0,0.8759004375242578
24,220.00084,135206812.801216,0,6353824,11837440,380795,1677,3,1.0,11,2,0.9765217826450616,11,1.0,0.9863856390354158
24,221.000136,134312282.565512,0,6585504,11859456,364778,1200,3,1.0,11,8,0.9798596973324732,11,1.0,0.9798596973324732
24,222.000659,134147572.6892038,0,7785896,11857920,365083,2486,3,1.0,11,6,0.9786580755115627,11,1.0,0.9786580755115627
24,223.000587,177222104.41878092,1,4436672,8356864,367785,3206,1,1.05,1,1,0.8342436312341829,1,1.05,0.8342436312341829
24,224.000054,87078219.36154717,2,8418672,11825152,374731,6535,2,0.9,6,6,0.2761501572569285,6,0.9,0.2761501572569285
24,225.000869,91151820.1753565,0,8418672,11807232,374983,1401,3,1.0,11,11,0.5940917599462666,11,1.0,0.5940917599462666
